month,category,unitePrice,value
2025-01,Extras,43.10,105
2025-01,Limonadas,38.79,122
2025-01,Mojitos,64.66,1
2025-01,Jarras Limonada,107.76,1
2025-01,Vinos,90.52,1
2025-01,Sopas,223.28,11
2025-01,Sashimi,361.21,1
2025-01,Cervezas,38.79,13
2025-01,Cocteles,73.28,3
2025-01,Rollos Naturales,236.21,63
2025-01,Refrescos,42.24,25
2025-01,Jarras Limonada,107.76,2
2025-01,Nigiri,38.79,23
2025-01,Extras,34.48,166
2025-01,Rollos Horneados,193.10,71
2025-01,Vinos,387.93,5
2025-01,Sopas,223.28,4
2025-01,Digestivo,99.14,2
2025-01,Tes Calientes o Frios,107.76,19
2025-01,Margaritas,73.28,1
2025-01,Postres,112.93,11
2025-01,Rollos Capeados,137.07,5
2025-01,Arroz,128.45,28
2025-01,Margaritas,73.28,4
2025-01,Kids,128.45,2
2025-01,Martinis,47.41,4
2025-01,Sashimi,326.72,1
2025-01,Tequila,99.14,1
2025-01,Rollos Naturales,236.21,82
2025-01,Cocteles,90.52,19
2025-01,Teppanyaki,266.38,10
2025-01,Rollos Horneados,197.41,48
2025-01,Nigiri,38.79,12
2025-01,Cocteles,90.52,20
2025-01,PokeBowl,203.45,46
2025-01,Ensaladas,223.28,1
2025-01,Rollos Horneados,197.41,27
2025-01,Digestivo,99.14,1
2025-01,Temakis,73.28,9
2025-01,Tempuras,116.38,8
2025-01,PokeBowl,203.45,48
2025-01,Teppanyaki,231.90,13
2025-01,Tempuras,116.38,17
2025-01,Entradas,181.90,56
2025-01,Arroz,128.45,50
2025-01,Tazones,180.17,3
2025-01,Kids,81.90,3
2025-01,Tempuras,116.38,4
2025-01,Pastas,257.76,12
2025-01,Sashimi,361.21,1
2025-01,Rollos Horneados,197.41,63
2025-01,Nigiri,107.76,3
2025-01,PokeBowl,203.45,69
2025-01,Tes Calientes o Frios,107.76,10
2025-01,Nigiri,38.79,7
2025-01,Vinos,73.28,1
2025-01,Temakis,107.76,5
2025-01,Rollos Naturales,236.21,51
2025-01,Jarras Limonada,107.76,3
2025-01,Extras,43.10,113
2025-01,Temakis,73.28,1
2025-01,Mojitos,64.66,1
2025-01,Teppanyaki,289.66,3
2025-01,Temakis,73.28,2
2025-01,Limonadas,38.79,115
2025-01,Mojitos,64.66,4
2025-01,Cocteles sin Alcohol,59.48,15
2025-01,Tazones,197.41,9
2025-01,Martinis,47.41,1
2025-01,Vegano,138.79,10
2025-01,Pastas,279.31,18
2025-01,Rollos Empanizados,181.90,92
2025-01,Teppanyaki,231.90,2
2025-01,Entradas,257.76,58
2025-01,Tazones,197.41,7
2025-01,Rollos Capeados,137.07,4
2025-01,Tempuras,116.38,4
2025-01,Tes Calientes o Frios,107.76,13
2025-01,PokeBowl,203.45,76
2025-01,Limonadas,38.79,79
2025-01,Jarras Limonada,107.76,4
2025-01,Refrescos,42.24,23
2025-01,Mojitos,64.66,2
2025-01,Entradas,180.17,44
2025-01,Limonadas,38.79,168
2025-01,Pastas,279.31,16
2025-01,Entradas,181.90,25
2025-01,Tazones,197.41,3
2025-01,Cocteles,73.28,4
2025-01,Rollos Capeados,137.07,5
2025-01,Limonadas,38.79,94
2025-01,Cervezas,137.07,8
2025-01,Sopas,223.28,12
2025-01,Cocteles sin Alcohol,59.48,10
2025-01,Rollos Capeados,137.07,5
2025-01,Kids,102.59,9
2025-01,Vegano,111.21,2
2025-01,Rollos Empanizados,181.90,31
2025-01,Vegano,138.79,3
2025-01,Extras,34.48,139
2025-01,Postres,112.93,8
2025-01,Rollos Empanizados,181.90,27
2025-01,Tempuras,116.38,6
2025-01,Vegano,138.79,4
2025-01,Martinis,47.41,1
2025-01,Martinis,47.41,1
2025-01,Rollos Empanizados,181.90,92
2025-01,Teppanyaki,231.90,7
2025-01,Tazones,180.17,11
2025-01,Refrescos,42.24,44
2025-01,Cervezas,137.07,51
2025-01,Pastas,231.90,21
2025-01,Refrescos,42.24,55
2025-02,Rollos Horneados,197.41,21
2025-02,Kids,128.45,2
2025-02,Entradas,180.17,38
2025-02,Arroz,128.45,19
2025-02,Cervezas,137.07,51
2025-02,PokeBowl,203.45,62
2025-02,Margaritas,73.28,4
2025-02,Jarras Limonada,107.76,4
2025-02,Temakis,56.03,3
2025-02,Digestivo,99.14,2
2025-02,Temakis,73.28,1
2025-02,Postres,112.93,6
2025-02,Temakis,73.28,6
2025-02,Cervezas,38.79,43
2025-02,Rollos Horneados,193.10,61
2025-02,Rollos Empanizados,181.90,120
2025-02,PokeBowl,203.45,73
2025-02,Arroz,128.45,47
2025-02,Rollos Horneados,193.10,60
2025-02,Jarras Limonada,107.76,4
2025-02,Kids,128.45,2
2025-02,Digestivo,99.14,2
2025-02,Arroz,128.45,36
2025-02,Cocteles sin Alcohol,59.48,14
2025-02,Entradas,180.17,72
2025-02,Postres,90.52,9
2025-02,Rollos Capeados,171.55,6
2025-02,Margaritas,73.28,2
2025-02,Vegano,138.79,3
2025-02,Entradas,145.69,17
2025-02,Digestivo,99.14,1
2025-02,Refrescos,42.24,18
2025-02,Rollos Capeados,171.55,3
2025-02,Vinos,90.52,2
2025-02,Otros,431.03,2
2025-02,Cervezas,38.79,49
2025-02,Rollos Horneados,193.10,28
2025-02,Sashimi,326.72,1
2025-02,Extras,43.10,102
2025-02,Nigiri,56.03,26
2025-02,Postres,112.93,11
2025-02,PokeBowl,203.45,54
2025-02,Cervezas,38.79,16
2025-02,Sashimi,361.21,2
2025-02,Rollos Capeados,137.07,1
2025-02,Vinos,387.93,1
2025-02,Postres,90.52,4
2025-02,Limonadas,38.79,62
2025-02,Refrescos,42.24,38
2025-02,Martinis,47.41,1
2025-02,Rollos Naturales,236.21,130
2025-02,Tempuras,64.66,3
2025-02,Teppanyaki,266.38,12
2025-02,Extras,43.10,173
2025-02,Margaritas,73.28,1
2025-02,Refrescos,42.24,18
2025-02,Sopas,223.28,3
2025-02,Tazones,225.00,9
2025-02,Pastas,231.90,9
2025-02,Tes Calientes o Frios,107.76,13
2025-02,Limonadas,38.79,109
2025-02,Cocteles sin Alcohol,59.48,6
2025-02,Mojitos,64.66,1
2025-02,Sashimi,361.21,1
2025-02,Mojitos,64.66,11
2025-02,Extras,43.10,135
2025-02,Extras,43.10,208
2025-02,Temakis,73.28,2
2025-02,Mojitos,64.66,1
2025-02,Nigiri,30.17,28
2025-02,Limonadas,38.79,105
2025-02,Tazones,197.41,14
2025-02,Sake,594.83,1
2025-02,Ensaladas,90.52,2
2025-02,Sopas,223.28,13
2025-02,Teppanyaki,266.38,4
2025-02,Cocteles sin Alcohol,59.48,22
2025-02,Limonadas,38.79,67
2025-02,Ensaladas,128.45,1
2025-02,Martinis,47.41,1
2025-02,Temakis,73.28,5
2025-02,Tes Calientes o Frios,107.76,8
2025-02,Cocteles sin Alcohol,59.48,12
2025-02,Rollos Naturales,236.21,148
2025-02,Kids,102.59,5
2025-02,Pastas,223.28,9
2025-02,Cocteles,90.52,31
2025-02,Whisky,116.38,1
2025-02,Entradas,257.76,55
2025-02,Arroz,128.45,47
2025-02,Pastas,223.28,15
2025-02,Martinis,47.41,1
2025-02,Rollos Naturales,197.41,45
2025-02,Teppanyaki,231.90,9
2025-02,Tes Calientes o Frios,107.76,6
2025-02,Rollos Empanizados,181.90,58
2025-02,Cocteles sin Alcohol,59.48,6
2025-02,Sopas,223.28,7
2025-02,Vegano,138.79,6
2025-02,Teppanyaki,231.90,5
2025-02,Pastas,279.31,4
2025-02,Ensaladas,128.45,1
2025-02,Limonadas,38.79,62
2025-02,Rollos Horneados,197.41,39
2025-02,Tempuras,116.38,13
2025-02,Cocteles,90.52,5
2025-02,Nigiri,56.03,12
2025-02,Tes Calientes o Frios,107.76,15
2025-02,Refrescos,42.24,27
2025-02,Pastas,257.76,9
2025-02,Refrescos,33.62,18
2025-02,Rollos Naturales,236.21,231
2025-02,Cocteles,90.52,6
2025-02,Limonadas,38.79,158
2025-02,Rollos Horneados,193.10,60
2025-02,Vinos,90.52,4
2025-02,Postres,112.93,12
2025-02,Teppanyaki,332.76,8
2025-02,Cocteles,73.28,8
2025-02,Limonadas,38.79,178
2025-02,Temakis,107.76,3
2025-02,Pastas,231.90,12
2025-02,Tazones,107.76,9
2025-02,Nigiri,56.03,17
2025-02,Sashimi,361.21,1
2025-02,Nigiri,30.17,2
2025-02,Sopas,223.28,10
2025-02,Cervezas,38.79,60
2025-02,Tes Calientes o Frios,107.76,9
2025-02,Rollos Empanizados,181.90,71
2025-02,Rollos Capeados,171.55,2
2025-02,Entradas,180.17,58
2025-02,Vegano,111.21,5
2025-02,Cocteles sin Alcohol,59.48,11
2025-02,Limonadas,38.79,96
2025-02,Limonadas,38.79,67
2025-02,Cocteles,90.52,15
2025-02,Ginebra,42.24,1
2025-02,Cocteles sin Alcohol,59.48,31
2025-02,Temakis,73.28,1
2025-02,Tes Calientes o Frios,38.79,10
2025-02,Tazones,225.00,3
2025-02,Pastas,231.90,11
2025-02,Arroz,128.45,77
2025-02,Vodka,73.28,1
2025-02,Rollos Naturales,236.21,65
2025-02,Cocteles sin Alcohol,59.48,10
2025-02,Cocteles sin Alcohol,43.10,3
2025-02,Teppanyaki,231.90,6
2025-02,Tes Calientes o Frios,107.76,4
2025-02,Pastas,231.90,11
2025-02,Teppanyaki,289.66,8
2025-02,Cocteles,90.52,10
2025-02,Tazones,197.41,5
2025-02,Rollos Naturales,197.41,47
2025-02,Tempuras,116.38,4
2025-02,Tempuras,116.38,11
2025-02,PokeBowl,203.45,58
2025-02,Arroz,128.45,20
2025-02,Arroz,128.45,26
2025-02,Jarras Limonada,107.76,5
2025-02,Kids,102.59,8
2025-02,PokeBowl,203.45,36
2025-02,Rollos Empanizados,181.90,39
2025-02,Rollos Capeados,137.07,1
2025-02,Jarras Limonada,107.76,4
2025-02,Mojitos,64.66,4
2025-02,Vegano,111.21,3
2025-02,Extras,43.10,230
2025-02,Martinis,47.41,6
2025-02,Rollos Empanizados,181.90,64
2025-02,Tempuras,64.66,8
2025-02,Martinis,47.41,2
2025-02,Arroz,128.45,41
2025-02,Rollos Horneados,193.10,26
2025-02,Rollos Naturales,236.21,109
2025-02,Entradas,145.69,26
2025-02,Arroz,128.45,58
2025-02,Teppanyaki,289.66,3
2025-02,PokeBowl,203.45,65
2025-02,Postres,90.52,5
2025-02,Rollos Capeados,137.07,5
2025-02,Margaritas,73.28,3
2025-02,Entradas,181.90,27
2025-02,Temakis,73.28,11
2025-02,Margaritas,73.28,2
2025-02,Temakis,145.69,4
2025-02,Sopas,223.28,4
2025-02,Rollos Capeados,171.55,6
2025-02,Vinos,387.93,3
2025-02,Whisky,116.38,1
2025-02,Kids,81.90,2
2025-02,Kids,128.45,10
2025-02,PokeBowl,203.45,49
2025-02,Cervezas,137.07,44
2025-02,Sashimi,361.21,2
2025-02,Nigiri,38.79,28
2025-02,Margaritas,73.28,1
2025-02,Cervezas,137.07,41
2025-02,Entradas,180.17,31
2025-02,Vinos,90.52,2
2025-02,Vinos,90.52,2
2025-02,Rollos Horneados,193.10,21
2025-02,Jarras Limonada,107.76,1
2025-02,Extras,43.10,97
2025-02,Refrescos,42.24,44
2025-02,Jarras Limonada,107.76,1
2025-02,Refrescos,42.24,41
2025-02,Rollos Naturales,236.21,128
2025-02,Jarras Limonada,107.76,5
2025-02,Tempuras,116.38,15
2025-02,Nigiri,30.17,4
2025-02,Nigiri,30.17,3
2025-02,Vegano,111.21,3
2025-02,Sopas,223.28,7
2025-02,Rollos Empanizados,171.55,31
2025-02,Tazones,197.41,4
2025-02,Digestivo,99.14,1
2025-02,Extras,43.10,163
2025-02,Temakis,73.28,5
2025-02,Entradas,257.76,28
2025-02,Mojitos,64.66,1
2025-02,Rollos Naturales,236.21,84
2025-02,Martinis,47.41,2
2025-02,Rollos Capeados,137.07,4
2025-02,Refrescos,33.62,22
2025-02,Refrescos,33.62,27
2025-02,Cervezas,137.07,50
2025-02,Rollos Empanizados,181.90,98
2025-02,Teppanyaki,231.90,6
2025-02,Tazones,225.00,6
2025-02,Arroz,128.45,39
2025-02,Cervezas,137.07,14
2025-02,Martinis,47.41,3
2025-02,Postres,112.93,5
2025-02,Sashimi,326.72,3
2025-02,Sopas,223.28,9
2025-02,Mojitos,64.66,5
2025-02,Vegano,111.21,3
2025-02,Digestivo,99.14,2
2025-02,Postres,90.52,2
2025-02,Limonadas,38.79,143
2025-02,Teppanyaki,266.38,16
2025-02,Cocteles,90.52,10
2025-02,Mojitos,64.66,4
2025-02,Cocteles sin Alcohol,59.48,15
2025-02,Entradas,180.17,69
2025-02,Pastas,257.76,14
2025-02,Rollos Capeados,171.55,7
2025-02,Vegano,138.79,2
2025-02,Arroz,128.45,51
2025-02,Kids,128.45,4
2025-02,Arroz,128.45,48
2025-02,Tes Calientes o Frios,38.79,6
2025-02,PokeBowl,203.45,42
2025-02,Pastas,279.31,22
2025-02,Sopas,90.52,3
2025-02,Tes Calientes o Frios,107.76,12
2025-02,Ensaladas,90.52,1
2025-02,Extras,43.10,113
2025-02,Vinos,90.52,2
2025-02,Rollos Horneados,193.10,30
2025-02,Cocteles,90.52,16
2025-02,Tempuras,64.66,5
2025-02,Sashimi,326.72,2
2025-02,Cocteles sin Alcohol,59.48,11
2025-02,Tazones,197.41,12
2025-02,Cervezas,38.79,15
2025-02,Tempuras,116.38,5
2025-02,PokeBowl,203.45,34
2025-02,Tes Calientes o Frios,107.76,10
2025-02,Margaritas,73.28,1
2025-02,Rollos Empanizados,181.90,19
2025-02,Postres,112.93,4
2025-02,Limonadas,38.79,177
2025-02,Tempuras,116.38,6
2025-02,Cocteles,73.28,3
2025-02,Rollos Empanizados,181.90,73
2025-02,Rollos Capeados,137.07,2
2025-02,Refrescos,33.62,37
2025-02,Temakis,73.28,7
2025-02,Jarras Limonada,107.76,1
2025-02,Cervezas,137.07,33
2025-02,Postres,90.52,9
2025-02,Nigiri,38.79,4
2025-02,Limonadas,38.79,121
2025-02,Jarras Limonada,107.76,2
2025-02,Kids,128.45,4
2025-02,Martinis,47.41,2
2025-02,Rollos Naturales,236.21,150
2025-02,Tazones,107.76,4
2025-02,Margaritas,73.28,4
2025-02,Mojitos,64.66,2
2025-02,Refrescos,42.24,35
2025-02,Jarras Limonada,107.76,1
2025-02,Entradas,180.17,82
2025-02,Cocteles,90.52,18
2025-02,Limonadas,38.79,88
2025-02,Kids,128.45,7
2025-02,Entradas,257.76,54
2025-02,Cocteles sin Alcohol,59.48,16
2025-02,Kids,128.45,4
2025-02,Tes Calientes o Frios,107.76,8
2025-02,PokeBowl,203.45,81
2025-02,Tes Calientes o Frios,33.62,13
2025-02,Nigiri,107.76,17
2025-02,Rollos Naturales,236.21,57
2025-02,Sopas,223.28,4
2025-02,Pastas,223.28,8
2025-02,Cocteles sin Alcohol,59.48,6
2025-02,Vegano,138.79,2
2025-02,Cocteles,90.52,21
2025-02,Rollos Horneados,197.41,29
2025-02,Extras,43.10,97
2025-02,Ensaladas,90.52,1
2025-02,Margaritas,73.28,1
2025-02,Tazones,197.41,7
2025-02,PokeBowl,203.45,60
2025-02,Arroz,128.45,24
2025-02,Vinos,90.52,5
2025-02,Otros,431.03,1
2025-02,Tes Calientes o Frios,33.62,6
2025-02,Teppanyaki,231.90,8
2025-02,Arroz,128.45,37
2025-02,Vegano,111.21,1
2025-02,Entradas,180.17,25
2025-02,PokeBowl,203.45,86
2025-02,Entradas,145.69,14
2025-02,Jarras Limonada,107.76,2
2025-02,Jarras Limonada,107.76,4
2025-02,Extras,43.10,222
2025-02,Extras,43.10,197
2025-02,Ensaladas,223.28,2
2025-02,Sopas,206.03,4
2025-02,Tempuras,116.38,5
2025-02,Arroz,128.45,37
2025-02,Sashimi,361.21,2
2025-02,Vegano,111.21,2
2025-02,PokeBowl,203.45,60
2025-02,PokeBowl,203.45,88
2025-02,Cocteles sin Alcohol,59.48,28
2025-02,Digestivo,99.14,1
2025-02,Tazones,225.00,12
2025-02,Cocteles sin Alcohol,59.48,28
2025-02,Vegano,138.79,3
2025-02,Margaritas,73.28,2
2025-02,Temakis,73.28,5
2025-02,Extras,43.10,96
2025-02,Temakis,56.03,3
2025-02,Rollos Horneados,193.10,31
2025-02,Rollos Empanizados,181.90,39
2025-02,Sopas,223.28,15
2025-02,Nigiri,38.79,16
2025-02,Tequila,99.14,1
2025-02,Sashimi,326.72,1
2025-02,Whisky,116.38,1
2025-02,Tequila,99.14,1
2025-02,Cervezas,137.07,38
2025-02,Nigiri,38.79,15
2025-02,Kids,128.45,7
2025-02,Martinis,47.41,5
2025-02,Rollos Empanizados,181.90,46
2025-02,Martinis,47.41,1
2025-02,Rollos Capeados,137.07,9
2025-02,Mojitos,64.66,5
2025-02,Rollos Capeados,137.07,9
2025-02,Temakis,73.28,7
2025-02,Tempuras,116.38,16
2025-02,Jarras Limonada,107.76,4
2025-02,Refrescos,42.24,31
2025-02,Kids,160.34,13
2025-02,Kids,128.45,4
2025-02,Rollos Capeados,137.07,1
2025-02,Arroz,119.83,22
2025-02,Tes Calientes o Frios,107.76,15
2025-02,Pastas,257.76,9
2025-02,Postres,90.52,10
2025-02,Refrescos,42.24,32
2025-02,Cocteles sin Alcohol,59.48,10
2025-02,Limonadas,38.79,127
2025-02,Teppanyaki,231.90,12
2025-02,Cocteles,90.52,6
2025-02,Teppanyaki,289.66,8
2025-02,Kids,81.90,1
2025-02,Cocteles,90.52,12
2025-02,Vinos,73.28,1
2025-02,Ensaladas,90.52,1
2025-02,Rollos Horneados,193.10,51
2025-02,Tes Calientes o Frios,33.62,11
2025-02,Rollos Horneados,197.41,69
2025-02,Cocteles,90.52,1
2025-02,Sopas,223.28,23
2025-02,Vegano,138.79,8
2025-02,Rollos Naturales,236.21,160
2025-02,Rollos Naturales,236.21,147
2025-02,Pastas,279.31,7
2025-02,Pastas,223.28,3
2025-02,Ensaladas,223.28,1
2025-02,Rollos Empanizados,181.90,91
2025-02,Tes Calientes o Frios,33.62,14
2025-02,Tazones,107.76,4
2025-02,Rollos Empanizados,181.90,101
2025-02,Tempuras,64.66,5
2025-02,Martinis,47.41,1
2025-02,Temakis,73.28,5
2025-02,Rollos Horneados,193.10,54
2025-02,Tempuras,64.66,3
2025-02,Rollos Naturales,236.21,41
2025-02,Nigiri,30.17,5
2025-02,Tazones,197.41,3
2025-02,Tempuras,116.38,10
2025-02,Digestivo,99.14,1
2025-02,Ginebra,42.24,1
2025-02,Cervezas,38.79,15
2025-02,Postres,112.93,8
2025-02,Teppanyaki,332.76,8
2025-02,Digestivo,99.14,1
2025-02,Tazones,197.41,5
2025-02,Entradas,180.17,52
2025-02,Rollos Naturales,236.21,63
2025-02,Mojitos,64.66,2
2025-02,Refrescos,42.24,41
2025-02,Limonadas,38.79,111
2025-02,Postres,112.93,11
2025-02,Refrescos,42.24,28
2025-02,Cervezas,38.79,24
2025-02,Limonadas,38.79,46
2025-02,Nigiri,30.17,5
2025-02,Rollos Naturales,236.21,64
2025-02,Martinis,47.41,4
2025-02,Vodka,73.28,1
2025-02,Cocteles sin Alcohol,59.48,4
2025-02,Tazones,225.00,7
2025-02,Pastas,231.90,13
2025-02,Refrescos,42.24,44
2025-02,Limonadas,38.79,58
2025-02,Rollos Capeados,137.07,2
2025-02,Sopas,90.52,3
2025-02,Extras,43.10,167
2025-02,Mojitos,64.66,3
2025-02,Limonadas,38.79,71
2025-02,Tempuras,116.38,5
2025-02,Extras,43.10,166
2025-02,Postres,112.93,5
2025-02,Limonadas,38.79,148
2025-02,Tes Calientes o Frios,107.76,14
2025-02,Pastas,289.66,23
2025-02,Sashimi,361.21,2
2025-02,Sopas,223.28,20
2025-02,Pastas,257.76,8
2025-02,Martinis,47.41,3
2025-02,Teppanyaki,231.90,1
2025-02,Tazones,197.41,14
2025-02,Rollos Empanizados,181.90,138
2025-02,Rollos Naturales,236.21,113
2025-02,Mojitos,64.66,4
2025-02,Martinis,47.41,2
2025-02,Rollos Naturales,236.21,64
2025-02,PokeBowl,203.45,62
2025-02,Mojitos,64.66,5
2025-02,Teppanyaki,231.90,2
2025-02,Kids,90.52,7
2025-02,Arroz,128.45,50
2025-02,Vegano,138.79,2
2025-02,Tes Calientes o Frios,107.76,10
2025-02,Tes Calientes o Frios,107.76,13
2025-02,Pastas,231.90,19
2025-02,Teppanyaki,231.90,9
2025-02,Entradas,180.17,32
2025-02,Limonadas,38.79,71
2025-02,Cocteles sin Alcohol,59.48,11
2025-02,Vegano,138.79,5
2025-02,Cocteles,90.52,25
2025-02,Temakis,107.76,1
2025-02,Mojitos,64.66,3
2025-02,Temakis,73.28,3
2025-02,Extras,43.10,98
2025-02,Teppanyaki,231.90,11
2025-02,Rollos Empanizados,181.90,39
2025-02,Rollos Horneados,193.10,21
2025-02,Sopas,223.28,3
2025-02,Tempuras,116.38,14
2025-02,Kids,81.90,2
2025-02,Entradas,180.17,18
2025-02,Rollos Capeados,171.55,3
2025-02,Arroz,119.83,23
2025-02,Vinos,73.28,1
2025-02,Temakis,107.76,11
2025-02,Margaritas,73.28,4
2025-02,Postres,90.52,7
2025-02,Digestivo,99.14,4
2025-02,Rollos Horneados,197.41,58
2025-02,Cocteles,90.52,14
2025-02,Sopas,223.28,15
2025-02,Rollos Horneados,193.10,41
2025-02,Cervezas,38.79,37
2025-02,Vegano,138.79,9
2025-02,Entradas,180.17,51
2025-02,Postres,90.52,6
2025-02,Cocteles sin Alcohol,59.48,16
2025-02,Entradas,257.76,69
2025-02,Rollos Capeados,171.55,2
2025-02,Margaritas,73.28,2
2025-02,Rollos Horneados,193.10,46
2025-02,Tempuras,64.66,7
2025-02,Extras,43.10,109
2025-02,Tequila,99.14,1
2025-02,Vinos,90.52,2
2025-02,Nigiri,30.17,20
2025-02,Refrescos,42.24,54
2025-02,Jarras Limonada,107.76,3
2025-02,Rollos Capeados,171.55,13
2025-02,PokeBowl,203.45,97
2025-02,Kids,128.45,18
2025-02,Ginebra,42.24,1
2025-02,Cervezas,38.79,41
2025-02,Arroz,128.45,29
2025-02,Postres,90.52,8
2025-02,Cervezas,137.07,22
2025-02,PokeBowl,203.45,41
2025-02,Nigiri,56.03,13
2025-02,Rollos Capeados,137.07,4
2025-02,Mojitos,64.66,2
2025-02,Temakis,56.03,1
2025-02,Rollos Horneados,197.41,65
2025-02,Cervezas,137.07,15
2025-02,Kids,90.52,1
2025-02,Cocteles,90.52,5
2025-02,Postres,112.93,7
2025-02,Digestivo,99.14,1
2025-02,Rollos Capeados,137.07,2
2025-02,Tes Calientes o Frios,33.62,8
2025-02,Pastas,223.28,3
2025-02,Margaritas,73.28,2
2025-02,Postres,90.52,3
2025-02,Ensaladas,223.28,1
2025-02,Digestivo,76.72,1
2025-02,Kids,128.45,6
2025-02,Refrescos,42.24,18
2025-02,Nigiri,30.17,10
2025-02,Cocteles,90.52,15
2025-02,Rollos Horneados,197.41,38
2025-02,Rollos Naturales,236.21,151
2025-02,Rollos Naturales,236.21,139
2025-02,Cervezas,38.79,53
2025-02,Tes Calientes o Frios,38.79,10
2025-02,Margaritas,73.28,3
2025-02,Tazones,134.48,3
2025-02,PokeBowl,203.45,91
2025-02,Extras,43.10,116
2025-02,Nigiri,56.03,13
2025-02,Cervezas,38.79,32
2025-02,Rollos Horneados,193.10,47
2025-02,Tempuras,116.38,16
2025-02,Arroz,128.45,45
2025-02,Refrescos,42.24,9
2025-02,Teppanyaki,289.66,9
2025-02,Postres,112.93,4
2025-02,Pastas,279.31,22
2025-02,Extras,43.10,105
2025-02,Ginebra,42.24,1
2025-02,Nigiri,107.76,17
2025-02,PokeBowl,203.45,98
2025-02,Postres,90.52,9
2025-02,Arroz,128.45,45
2025-02,PokeBowl,203.45,57
2025-02,Tazones,107.76,2
2025-02,Rollos Capeados,137.07,2
2025-02,Entradas,181.90,63
2025-02,Refrescos,42.24,35
2025-02,Limonadas,38.79,86
2025-02,Ensaladas,128.45,1
2025-02,Nigiri,38.79,8
2025-02,Cervezas,38.79,15
2025-02,Kids,90.52,4
2025-02,Cocteles sin Alcohol,59.48,16
2025-02,Tempuras,116.38,4
2025-02,Entradas,257.76,25
2025-02,Refrescos,42.24,39
2025-02,Vegano,138.79,3
2025-02,Extras,43.10,225
2025-02,Sopas,90.52,1
2025-02,Tazones,180.17,6
2025-02,Limonadas,38.79,45
2025-02,Sopas,223.28,5
2025-02,Martinis,47.41,6
2025-02,Rollos Empanizados,181.90,30
2025-02,Vinos,90.52,6
2025-02,Mojitos,64.66,2
2025-02,Extras,43.10,194
2025-02,Tazones,197.41,9
2025-02,Tempuras,116.38,6
2025-02,Jarras Limonada,107.76,5
2025-02,Rollos Empanizados,181.90,91
2025-02,PokeBowl,203.45,45
2025-02,Cocteles sin Alcohol,59.48,9
2025-02,Martinis,47.41,6
2025-02,Teppanyaki,231.90,3
2025-02,Sopas,223.28,9
2025-02,Mojitos,64.66,4
2025-02,Digestivo,99.14,2
2025-02,Temakis,73.28,1
2025-02,Mojitos,64.66,9
2025-02,Rollos Empanizados,181.90,48
2025-02,Rollos Naturales,236.21,143
2025-02,Mojitos,64.66,3
2025-02,Kids,128.45,11
2025-02,Cocteles,90.52,9
2025-02,Vegano,138.79,5
2025-02,Pastas,223.28,10
2025-02,Vegano,138.79,2
2025-02,Sashimi,326.72,1
2025-02,Rollos Empanizados,181.90,32
2025-02,Vegano,138.79,2
2025-02,Martinis,47.41,5
2025-02,Entradas,180.17,50
2025-02,Margaritas,73.28,1
2025-02,Extras,43.10,106
2025-02,Temakis,73.28,3
2025-02,Rollos Capeados,137.07,6
2025-02,Temakis,73.28,4
2025-02,Sopas,223.28,7
2025-02,Tempuras,116.38,10
2025-02,Cocteles,90.52,8
2025-02,Rollos Horneados,197.41,26
2025-02,Cocteles,90.52,12
2025-02,Limonadas,38.79,130
2025-02,Tes Calientes o Frios,33.62,5
2025-02,Refrescos,33.62,29
2025-02,Jarras Limonada,107.76,2
2025-02,PokeBowl,203.45,35
2025-02,Postres,73.28,1
2025-02,Rollos Capeados,137.07,2
2025-02,Arroz,102.59,22
2025-02,Extras,43.10,121
2025-02,Kids,90.52,4
2025-02,Pastas,223.28,10
2025-02,Vegano,138.79,5
2025-02,Cocteles sin Alcohol,59.48,10
2025-02,Teppanyaki,332.76,11
2025-02,Cocteles,90.52,10
2025-02,Limonadas,38.79,52
2025-02,Ensaladas,223.28,1
2025-02,Tes Calientes o Frios,107.76,14
2025-02,Rollos Empanizados,171.55,32
2025-02,Extras,43.10,86
2025-02,Temakis,73.28,3
2025-02,Rollos Horneados,197.41,47
2025-02,Margaritas,73.28,1
2025-02,Tempuras,116.38,6
2025-02,Arroz,128.45,61
2025-02,Vegano,138.79,5
2025-02,Nigiri,56.03,20
2025-02,Sopas,223.28,17
2025-02,Margaritas,73.28,2
2025-02,Rollos Naturales,197.41,103
2025-02,Tazones,197.41,7
2025-02,Rollos Empanizados,181.90,87
2025-02,Sopas,223.28,8
2025-02,Tempuras,116.38,1
2025-02,Rollos Naturales,236.21,51
2025-02,Tazones,197.41,8
2025-02,Rollos Empanizados,181.90,89
